project_id,project_name,country,archetype,outlier_score,ext_terms,crypto_terms,cluster_id,what_is_actually_built,neighborhood_sparsity,local_density,raw_bridge_score,norm_sparsity,archetype_freq,archetype_uniqueness,cross_domain_vocab,norm_cross_domain,cluster_size,final_outlier_score,commodity_score
2034_PhysioLoop,PhysioLoop,Unknown,EXERCISE_COMPLIANCE_PLATFORM,0.0,2,0,16,"A web application with separate dashboards for physiotherapists and patients. The physiotherapist dashboard allows for patient onboarding, subscription plan selection, exercise assignment, and viewing patient progress, credibility scores, and payment history. The patient dashboard facilitates payment of fees, performing exercises with a tracking and verification system, and viewing rewards. A system for rewarding caregivers and providing on-chain certifications is also built.",0.146870814874403,85,0.4,0.3086835214372609,1,1.0,2.0,0.4,10,0.337689181984143,0.0024877932770895304
0338_Wizzaid,Wizzaid,Unknown,DIGITAL_HEALTH_PLATFORM,0.18,2,0,6,A continuous care platform with a patient engagement layer and a provider dashboard for clinical research support. It includes Solana integrations for a portable health ID and tamper-proof consent. The system is being used to launch multiple chronic health programs across clinics in the EU and DGC.,0.06737309206855982,84,0.2,0.14160038076744125,1,1.0,2.0,0.4,28,0.3720603188991771,0.0036262585131325233
2853_Cribble.ph,Cribble.ph,Unknown,AI_SEARCH_ENGINE,0.906,2,0,-1,"The project claims to offer an AI Search Engine, development tools (CribTools), AI agent creation (CribAI Agents), educational resources (CribEdu), an app and game publishing platform (CribStore), and an email service (CribMail). The extent of actual implementation and functionality for these features is unclear without further evidence.",0.18616190221153686,239,0.6,0.39126297202924665,1,1.0,2.0,0.4,728,0.8531464522663589,0.006034637700466179
0752_HOLDOUT,HOLDOUT,Unknown,SKILL_BASED_MOBILE_GAME,0.209,1,0,22,"A mobile game for Solana Mobile is built and live, featuring a 'Seraro mode' where players pay a fee to compete. It includes a 'first byte mode' for challenges and integrates phone sensor reading (accelerometer, gyro, GPS, steps) for proof of human verification.",0.06141888144612465,155,0.2,0.129086208337172,1,1.0,1.0,0.2,167,0.3602087865525552,0.006938130741004558
2551_Movr,Movr,Unknown,ONCHAIN_PREDICTION_MARKET,0.471,1,0,4,"A web interface that displays active prediction markets. Users can select a market, input an amount of SOL to invest, view potential returns, confirm the purchase, sign a Solana transaction, and receive a Solscan transaction link. The system is designed to hold funds in a vault and allow winners to claim payouts upon market resolution.",0.1049959284239997,145,0.2,0.2206736100035311,73,0.0136986301369863,1.0,0.2,139,0.3518029127721433,0.37308753710088927
1458_Materialize,Materialize,Unknown,AI_DRIVEN_MANUFACTURING_NETWORK,0.914,1,0,-1,"The demo shows a user interface for describing manufacturing problems, uploading reference images, and displaying AI-generated solution options for selection. The system is shown proposing three different types of solutions.",0.1306232442409132,246,0.4,0.2745354347514537,1,1.0,1.0,0.2,728,0.7877867576291903,0.0077072091513232955
0418_Ofibox,Ofibox,Unknown,AI_MEDIA_CREATION_PLATFORM,0.0,1,0,42,"A platform with a user interface that allows creators to generate cinematic image variations, convert them into full-body reference sheets, animate characters using an AI video model with grid-based animation and cinematic camera walks, and generate AI music tracks. It includes a fully functional on-chain top-up system on Solana Mainnet for credit purchases using SPL-USDC.",0.08033868661456116,194,0.8,0.16885062367928172,1,1.0,1.0,0.2,10,0.29658120404494404,0.007772808037654496
2524_Pharmatrace,Pharmatrace,Unknown,SUPPLY_CHAIN_VERIFICATION_SYSTEM,0.259,1,0,51,"A drug supply chain verification system built with React, Anchor, and Solana Devnet, which is deployed and live.",0.20249262776883592,175,0.6,0.4255858283228091,1,1.0,1.0,0.2,24,0.49735002008549184,0.004180116336358212
1193_SEER,SEER,Unknown,SOLANA_DEBUGGER,0.0,1,0,33,"A Solana development RPC that compiles and deploys programs to a CSCO session, provides a URL for RPC cluster replacement, and allows running Anchor tests. It includes a web interface (app.ca.run) to view transaction sessions, displaying transaction lists, CPI chains, logs, account state changes, source code traces, a VM execution view (disassembly, register state transitions), and account read information for both user and external programs.",0.08114117659850133,193,0.2,0.17053724490741762,1,1.0,1.0,0.2,67,0.2617995193166208,0.007698484493878618
0330_Trading Boy Cli,Trading Boy Cli,Unknown,AI_AGENT_TRAINING_PLATFORM,0.14,1,0,56,A conceptual real-time learning environment designed to provide context and memory to AI agents through paper trading.,0.12923145461889138,213,0.6,0.2716102618912573,1,1.0,1.0,0.2,40,0.3891140233687845,0.006713832589989437
0463_Mycelium Network,Mycelium Network,Unknown,DIGITAL_RIGHTS_MANAGEMENT_INFRASTRUCTURE,0.0,1,0,20,"An SDK (Software Development Kit) for intellectual property management, as indicated by the 'sdk-monorepo' in the repository link.",0.15089906044898704,214,0.6,0.31714982585750945,1,1.0,1.0,0.2,21,0.3284189281095688,0.006162825247233666
0180_Shypt,Shypt,Unknown,PRIVACY_PRESERVING_ECOMMERCE_PLATFORM,0.933,1,0,-1,"A system that encrypts shipping addresses client-side using X25519 NaCl box and AES-256-GCM, wrapping them to the public key of the fulfillment partner. It supports burn-to-claim mechanisms and direct SOL/USDC/SPL sales.",0.2667364102183658,160,0.4,0.5606092297652857,1,1.0,1.0,0.2,728,0.8819406249309989,0.0031523255918540906
1710_Prize Bots Online,Prize Bots Online,Unknown,GAMIFIED_INVENTORY_LIQUIDATION_PLATFORM,0.681,1,0,22,Proprietary hardware has been built. The first four games are very close to being online.,0.1433448490837485,183,0.2,0.30127287598222413,1,1.0,1.0,0.2,167,0.6605929197972201,0.005433679851917371
1219_MedAgent,MedAgent,Unknown,AI_HEALTHCARE_ASSISTANT,0.0,1,0,6,"An iMessage interface for user interaction, functionality to upload PDF medical records, processing of PDFs to extract allergies and medications, an appointment booking system, an access control mechanism for doctors, a revoke record button, a Solana Anchor program for audit logging, a LangGraph orchestration layer, and a RAG pipeline for retrieving medical context.",0.0528141448434703,81,0.2,0.11100133287829445,1,1.0,1.0,0.2,28,0.24429719334380717,0.0038298924479062096
1006_DiamondChain,DiamondChain,Unknown,DIGITAL_ASSET_TRACKING_SYSTEM,0.0,1,0,51,"A system that issues Solana-anchored digital passports for diamonds at the point of extraction, tracks them through the supply chain, and allows users to view the full history by scanning a QR code without needing an app or account.",0.07612625355032593,192,0.6,0.15999720597884312,1,1.0,1.0,0.2,24,0.2822193103183334,0.007876662665051607
1303_Viral Sync,Viral Sync,Unknown,PROOF_OF_OUTCOME_SETTLEMENT_PROTOCOL,0.91,1,0,-1,"The current implementation is live on Serenite (Solana) and includes an Anchor settlement program, merchant and campaign accounts, a reward escrow, claim passes, and terminal confirmation for real-world conversions. It features nullifier-based replay protection and a working protocol path, not just a front-end mock-up. The system generates deterministic proof packets for transactions and requires real secrets for product and path signing.",0.088004730310004,247,0.6,0.18496261546897003,1,1.0,1.0,0.2,728,0.7710967237385259,0.009492777278262416
1284_Extol,Extol,Unknown,CREDIT_ATTRIBUTION_NETWORK,0.0,1,0,19,"A minimum viable product (MVP) that allows a user to claim work, provide a link to it, name collaborators, and receive confirmation from those collaborators. This process creates a verifiable, on-chain credit record for individuals.",0.19744112174325457,233,0.6,0.41496890167287226,1,1.0,1.0,0.2,15,0.35717571192170505,0.0056600468429805605
2493_Orin,Orin,Unknown,PATIENT_MONITORING_SYSTEM,0.539,1,0,6,"A system that tracks vital health parameters like heart rate and temperature using IoT devices, with data displayed in real-time through a web dashboard. A prototype exists.",0.1413899700066133,57,0.2,0.2971642383469652,1,1.0,1.0,0.2,28,0.5842439552995545,0.0017061639037800993
2841_AnnexIV-Solana-Core,AnnexIV-Solana-Core,Unknown,AI_COMPLIANCE_INFRASTRUCTURE,0.804,1,0,-1,"The project has built a system that intercepts live ML training telemetry, autonomously evaluates bias, issues a Trust Score, triggers an on-chain System Lockdown, and generates legally admissible PDF certificates.",0.19265685624414408,228,0.4,0.404913643771436,1,1.0,1.0,0.2,728,0.7679073505913204,0.005629129743897267
2489_The Metronome,The Metronome,Unknown,AUTOMATED_TRADING_PROTOCOL,0.791,1,0,-1,"A fully automated, non-custodial grid trading protocol on Solana has been built.",0.13093422350755962,272,0.4,0.2751890307378618,1,1.0,1.0,0.2,728,0.7228918834483365,0.008510316667329985
1078_Vela,Vela,Unknown,RWA_YIELD_AGGREGATOR,0.566,1,0,48,"A system that processes vital data, analyzes stress and energy patterns, and provides daily personalized advice or plans. A 'session' interface is shown in the demo, which includes text-based advice. A monthly subscription menu is mentioned but not completed.",0.2453039196772706,181,0.6,0.5155638158138917,2,0.5,1.0,0.2,77,0.5980608583648551,0.007574817555584627
1079_Fixstant Universal Industries Ltd,Fixstant Universal Industries Ltd,Unknown,SERVICE_COORDINATION_PLATFORM,0.0,1,0,26,"A system that facilitates escrow payments, real-time tracking, and provides a dashboard for property managers, which has been built and tested in Lagos, Nigeria.",0.04890996683629519,152,0.2,0.10279578559782683,1,1.0,1.0,0.2,80,0.24188493226652952,0.0073753890767676985
0452_Adher.ai,Adher.ai,Unknown,AI_GOVERNANCE_MIDDLEWARE,0.892,1,0,-1,"The project is currently being built and is in active talks with MAS for an AI governance sandbox, and scoping a pilot with a Tier 1 foreign bank in Singapore. It includes a system that intercepts employee questions to AI, applies deterministic rules, and hashes records on Solana.",0.2223007201742385,215,0.2,0.46721718797641426,1,1.0,1.0,0.2,728,0.8210304527211942,0.004819947398732549
0648_buddy,buddy,Unknown,VOICE_CONTROLLED_HARDWARE_WALLET_INTERFACE,0.0,1,0,38,A real voice-first hardware device (crypto peripheral built on open hardware) running real Solana transactions on DevNet. A session key program is also built and is getting ready for audits.,0.10048533836776327,226,0.8,0.211193545339155,1,1.0,1.0,0.2,12,0.30902914667778547,0.008144997137404113
0193_PROOF by FRAME,PROOF by FRAME,Unknown,COLLECTIBLE_GRADING_PLATFORM,0.0,1,0,20,"A system that enables users to capture images of trading cards, processes these images with AI for visual assessment, facilitates community review and voting on the card's condition, and records the final grade as a sealed, publicly verifiable record. The project has real testers, real sealed proofs, and real votes.",0.20481020357341975,192,0.8,0.4304567583382006,1,1.0,1.0,0.2,21,0.37348799339669575,0.004551314455393909
2483_XDAO,XDAO,Unknown,AI_AGENT_ORCHESTRATION_PLATFORM,0.874,2,1,-1,"The platform allows users to create a fully legal company in the United States jurisdiction. It includes functionality to raise capital, pay dividends and salaries, and accept payments globally. A delegation layer is built to connect AI agents for autonomous treasury management, transactions, and routine tasks. An agent-to-agent infrastructure is implemented to integrate various AI models and agents. The system supports over 45 blockchains. It features on-chain KYC/accreditation, OFAC screening, and PDA-secured vaults. Dual-role governance is implemented with GPs managing operations via SBTs and OPs holding supreme authority.",0.2158559787650503,119,0.4,0.4536720498586611,10,0.1,1.0,0.2,728,0.6605338810732188,0.027222184564548006
2443_Jence,Jence,Unknown,DEVELOPER_COLLABORATION_PLATFORM,0.928,1,0,-1,"A platform that allows hardware engineers to share projects and collaborate, with features for crowdfunding.",0.23422699297559313,196,0.8,0.49228305207672424,1,1.0,1.0,0.2,728,0.8827266733527528,0.004237206837640382
2434_UsePod.ai,UsePod.ai,Unknown,AI_INFERENCE_MARKETPLACE,0.0,1,0,23,"A decentralized AI inference marketplace on Solana with an OpenAI-compatible endpoint that routes AI requests. It also includes features for privacy and verifiability through encrypted requests, hardware-backed execution, and remote attestation.",0.0536837944308585,250,0.2,0.1128291057907074,2,0.5,1.0,0.2,18,0.15664072959510444,0.023507532456442676
1106_SolGov,SolGov,Unknown,PROTOCOL_RISK_MONITORING_SYSTEM,0.633,1,0,36,"A live dashboard at solgov.xyz is built, featuring a real-time governance activity feed, protocol profiles, 'Good Watch' for operational tracking, 'Last Radius' for dependency mapping, and charts for exploit analysis and best practice adoption. A live API and Telegram bot (public broadcast and personal subscription) are also implemented. An AI auto triage feature for critical events is mentioned for a 'Team tier'.",0.10875168673389408,255,0.8,0.22856721842230965,1,1.0,1.0,0.2,58,0.649096665810886,0.008826231248666145
0198_The Unmuted,The Unmuted,Unknown,ANONYMOUS_CRISIS_SUPPORT_APP,0.535,1,0,34,"The project has built an app with user sign-up (local or email-friendly, plus 'phantom bullet' for queer producers). It features a main page with an emergency report function activated by a press-and-hold action, which creates a report with live location. Users can open reports, select incident types, and receive guidance on what to preserve and report. The app supports saving notes with local encryption and uploading photo, video, or audio evidence, which is encrypted with AES 256GC before storage. For verification, evidence hashes and timestamps are encoded on Solana Devnet. A community help feature allows users to request support, and supporters can chat privately. An anonymized map displays aggregated safety signals from group reports. 'Dial pages' allow survivors to request legal aid and mental aid, with verified professionals joining via SBT-style credentials. Magic block is mentioned for privacy-focused review coordination.",0.07360617482598608,138,0.2,0.15470066850409994,1,1.0,1.0,0.2,103,0.5402459632243943,0.005743531840549747
0289_Gutachten-KI,Gutachten-KI,Unknown,AI_DOCUMENT_GENERATOR,0.025,1,0,43,"A working AI system that automates the creation of real estate valuation reports. It can learn an appraiser's style and template, create rules for sections, and connect to data sources to generate full documents. It currently has three paying customers.",0.13505346221779618,241,0.6,0.2838465786094649,1,1.0,1.0,0.2,27,0.33185753134097623,0.007408247869379686
1688_PayPay,PayPay,Unknown,CRYPTO_EDUCATION_PLATFORM,0.0,1,0,10,A crypto learning course is proposed.,0.05665885262230658,85,0.4,0.11908188950272187,1,1.0,1.0,0.2,37,0.25843188190931377,0.003920388431765544
1226_Homy,Homy,Unknown,PROPERTY_LISTING_PLATFORM,0.139,1,0,3,"A property search platform with listings for rent, purchase, and investment properties, accessible via a website.",0.1693740374233182,99,0.2,0.3559793302473756,1,1.0,1.0,0.2,108,0.38986927629567725,0.00265548940942364
2403_Clonverse,Clonverse,Unknown,OFFLINE_SYSTEMS_EDUCATION_PLATFORM,0.318,1,0,10,"A downloadable application package that includes a terminal environment and a separate browser-like graphical user interface (GUI). The terminal provides system commands and an AI logic router for natural language interaction. The GUI includes a local search engine, 15-16 games, various study labs (medical, maths, physics), a word processor with PDF export, a timetable maker, and a personalized dashboard. It also features multi-layer root protocol authentication, a sandboxed environment, and tools for live telemetry (net-stat tracing) and hexadecimal memory inspection.",0.07284442124073545,78,0.4,0.15309966438790637,1,1.0,1.0,0.2,37,0.43670615721657635,0.0032606512522068746
2358_SolAIBot,SolAIBot,Unknown,AI_AGENT_PAYMENT_ORCHESTRATOR,0.366,1,0,60,"A system that runs a full AI model on a mobile phone, an X402 payments plugin, and integrations for autonomous Solana micropayments.",0.0994450169490266,155,0.2,0.20900706547767361,2,0.5,1.0,0.2,52,0.3785886246112634,0.011230617045961686
0205_Qadam,Qadam,Unknown,COMMUNITY_GOVERNED_CROWDFUNDING_PLATFORM,0.0,1,0,11,"A product is live on Solana, ready for its first real companion, implementing milestone-based funding with on-chain escrow and backer voting.",0.1212371069784383,185,0.6,0.2548082622335377,1,1.0,1.0,0.2,16,0.31009179863403613,0.006041974282401746
2349_CodeDodona,CodeDodona,Unknown,AI_AGENT_PLATFORM,0.869,1,0,-1,"The platform is operational, and users can access several interactive AI avatars including Aegis (email intelligence), Harmonia (AI mentor), Lyra (intelligence transition adaptation), and Atheria (ecosystem guide). The demo shows a live product, not a slide deck or code walkthrough.",0.15259514148734948,256,0.4,0.320714538615537,2,0.5,1.0,0.2,728,0.6893563436663737,0.014645698277029806
2298_Signal Protocol,Signal Protocol,Unknown,AI_DATA_ORACLE,0.906,1,0,-1,"The project claims to connect physical reality to on-chain states within 400 milliseconds. It is also claimed to be a product ready to be shipped, rather than an MVP, though this readiness lacks explicit implementation proof.",0.11355964146102578,261,0.4,0.23867226480168122,1,1.0,1.0,0.2,728,0.7730104259177095,0.008830523263610071
0917_Volle,Volle,Unknown,AI_WORKFLOW_AUTOMATION_AGENT,0.341,1,0,39,"A voice-native agent powered by ElevenLabs for conversational AI and integrated with Solana for trusted execution, utilizing the X402 protocol for micropayments.",0.09550957160561117,226,0.8,0.20073580254454296,1,1.0,1.0,0.2,18,0.48639928343854144,0.008352289321113017
1246_DPO2U,DPO2U,Unknown,ZK_VERIFICATION_LAYER,0.0,1,0,58,"A Multi-Compliance Protocol (MCP) server that generates zero-knowledge proofs and submits them to Solana, returning attestation addresses. A PNOC program orchestrates four Solana primitives (Shadow Drive, Light Protocol, Pinocchio, Squads) in a single atomic transaction. The system includes 66 MCP tools covering privacy, AML, and AI governance, 14 Solana programs on devnet, 435 green tests, and U.A. Act plus four AI governance frameworks already in production.",0.13872998234417683,247,0.6,0.29157364937036884,12,0.08333333333333333,1.0,0.2,11,0.1592114444292006,0.08970906869266268
